Linux 2.6.32-279.22.1.el6.x86_64 (Delta3.fbu.lab.emc.com) 	05/02/2013 	_x86_64_	(32 CPU)

01:53:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:28 PM    9   12.54    0.00    9.49   16.61    0.00    0.00    0.00    0.00   61.36
01:57:28 PM   10   11.15    0.00    7.77   15.20    0.00    0.00    0.00    0.00   65.88
01:57:28 PM   11   10.33    0.00    7.67   15.67    0.00    0.00    0.00    0.00   66.33
01:57:28 PM   12   10.26    0.00    7.28   16.23    0.00    0.00    0.00    0.00   66.23
01:57:28 PM   13   10.40    0.00    6.71   16.78    0.00    0.00    0.00    0.00   66.11
01:57:28 PM   14    9.12    0.00    6.42   14.53    0.00    0.00    0.00    0.00   69.93
01:57:28 PM   15    8.05    0.00    5.37   15.44    0.00    0.00    0.00    0.00   71.14
01:57:28 PM   16   26.17    0.00   15.10   18.46    0.00    0.00    0.00    0.00   40.27
01:57:28 PM   17   23.81    0.00   11.56   19.73    0.00    0.00    0.00    0.00   44.90
01:57:28 PM   18   20.68    0.00   10.51   20.00    0.00    0.00    0.00    0.00   48.81
01:57:28 PM   19    9.67    0.00    6.00   13.33    0.00    0.00    0.00    0.00   71.00
01:57:28 PM   20    7.38    0.00    6.04   13.42    0.00    0.00    0.00    0.00   73.15
01:57:28 PM   21    6.71    0.00    3.36   13.09    0.00    0.00    0.00    0.00   76.85
01:57:28 PM   22    6.64    0.00    3.99   12.96    0.00    0.00    0.00    0.00   76.41
01:57:28 PM   23    7.00    0.00    3.67   13.00    0.00    0.33    0.00    0.00   76.00
01:57:28 PM   24   11.45    0.00    9.43   12.46    0.00    0.00    0.00    0.00   66.67
01:57:28 PM   25    8.08    0.00    7.07   13.47    0.00    0.00    0.00    0.00   71.38
01:57:28 PM   26   11.22    0.00   14.29   10.54    0.00    0.00    0.00    0.00   63.95
01:57:28 PM   27    7.05    0.00    4.36   14.77    0.00    0.00    0.00    0.00   73.83
01:57:28 PM   28    6.08    0.00    4.05   14.53    0.00    0.00    0.00    0.00   75.34
01:57:28 PM   29    5.41    0.00    4.05   17.91    0.00    0.00    0.00    0.00   72.64
01:57:28 PM   30    5.35    0.00    3.68   13.38    0.00    0.00    0.00    0.00   77.59
01:57:28 PM   31    4.75    0.00    3.05   13.22    0.00    0.00    0.00    0.00   78.98

01:57:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:31 PM  all   11.67    0.00    9.27   20.23    0.00    0.04    0.00    0.00   58.79
01:57:31 PM    0   29.30    0.00   21.61   45.05    0.00    0.00    0.00    0.00    4.03
01:57:31 PM    1   12.67    0.00   16.00   24.67    0.00    1.00    0.00    0.00   45.67
01:57:31 PM    2   13.09    0.00   12.42   21.48    0.00    0.34    0.00    0.00   52.68
01:57:31 PM    3   14.09    0.00    7.72   18.46    0.00    0.00    0.00    0.00   59.73
01:57:31 PM    4   13.22    0.00    9.49   18.98    0.00    0.00    0.00    0.00   58.31
01:57:31 PM    5   12.04    0.00    7.02   19.40    0.00    0.00    0.00    0.00   61.54
01:57:31 PM    6   11.04    0.00    6.69   19.06    0.00    0.00    0.00    0.00   63.21
01:57:31 PM    7   11.07    0.00    6.04   18.79    0.00    0.00    0.00    0.00   64.09
01:57:31 PM    8   15.82    0.00   13.80   22.56    0.00    0.34    0.00    0.00   47.47
01:57:31 PM    9   14.81    0.00   12.79   23.23    0.00    0.00    0.00    0.00   49.16
01:57:31 PM   10   14.14    0.00   10.77   22.90    0.00    0.00    0.00    0.00   52.19
01:57:31 PM   11   13.51    0.00   11.15   21.28    0.00    0.00    0.00    0.00   54.05
01:57:31 PM   12   12.54    0.00    8.47   20.00    0.00    0.00    0.00    0.00   58.98
01:57:31 PM   13   11.74    0.00    8.72   21.48    0.00    0.00    0.00    0.00   58.05
01:57:31 PM   14    9.73    0.00    9.06   19.13    0.00    0.00    0.00    0.00   62.08
01:57:31 PM   15   11.11    0.00    8.42   18.18    0.00    0.00    0.00    0.00   62.29
01:57:31 PM   16   17.63    0.00   11.53   34.24    0.00    0.00    0.00    0.00   36.61
01:57:31 PM   17   13.47    0.00   10.77   19.87    0.00    0.00    0.00    0.00   55.89
01:57:31 PM   18   10.77    0.00    7.07   22.22    0.00    0.00    0.00    0.00   59.93
01:57:31 PM   19    9.40    0.00    5.37   16.44    0.00    0.00    0.00    0.00   68.79
01:57:31 PM   20   10.85    0.00   10.51   16.27    0.00    0.00    0.00    0.00   62.37
01:57:31 PM   21    8.08    0.00    4.38   15.49    0.00    0.00    0.00    0.00   72.05
01:57:31 PM   22    7.12    0.00    4.07   17.29    0.00    0.00    0.00    0.00   71.53
01:57:31 PM   23    6.73    0.00    4.04   16.16    0.00    0.00    0.00    0.00   73.06
01:57:31 PM   24   10.47    0.00    9.12   17.57    0.00    0.00    0.00    0.00   62.84
01:57:31 PM   25   10.88    0.00   12.59   18.37    0.00    0.00    0.00    0.00   58.16
01:57:31 PM   26    8.05    0.00    8.05   17.45    0.00    0.00    0.00    0.00   66.44
01:57:31 PM   27    8.11    0.00    6.08   17.91    0.00    0.00    0.00    0.00   67.91
01:57:31 PM   28    9.83    0.00   10.85   15.93    0.00    0.00    0.00    0.00   63.39
01:57:31 PM   29    9.12    0.00   10.47   17.23    0.00    0.00    0.00    0.00   63.18
01:57:31 PM   30    7.77    0.00    7.09   16.89    0.00    0.00    0.00    0.00   68.24
01:57:31 PM   31    6.33    0.00    5.00   16.00    0.00    0.00    0.00    0.00   72.67

01:57:31 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:34 PM  all   12.15    0.00    8.73   31.68    0.00    0.04    0.00    0.00   47.40
01:57:34 PM    0   25.00    0.00   19.78   51.12    0.00    0.00    0.00    0.00    4.10
01:57:34 PM    1   13.29    0.00   14.62   26.91    0.00    0.66    0.00    0.00   44.52
01:57:34 PM    2   12.04    0.00   12.71   27.09    0.00    0.67    0.00    0.00   47.49
01:57:34 PM    3   13.47    0.00    8.42   26.60    0.00    0.00    0.00    0.00   51.52
01:57:34 PM    4   13.47    0.00    7.07   25.59    0.00    0.00    0.00    0.00   53.87
01:57:34 PM    5   12.67    0.00    7.00   26.00    0.00    0.00    0.00    0.00   54.33
01:57:34 PM    6   12.04    0.00    6.69   25.42    0.00    0.00    0.00    0.00   55.85
01:57:34 PM    7   11.71    0.00    6.02   24.08    0.00    0.00    0.00    0.00   58.19
01:57:34 PM    8   17.57    0.00   14.19   39.53    0.00    0.00    0.00    0.00   28.72
01:57:34 PM    9   16.50    0.00   12.12   41.41    0.00    0.00    0.00    0.00   29.97
01:57:34 PM   10   15.72    0.00   11.37   41.14    0.00    0.00    0.00    0.00   31.77
01:57:34 PM   11   15.72    0.00    9.03   38.80    0.00    0.00    0.00    0.00   36.45
01:57:34 PM   12   14.05    0.00    9.03   40.13    0.00    0.00    0.00    0.00   36.79
01:57:34 PM   13   12.75    0.00    8.72   40.60    0.00    0.00    0.00    0.00   37.92
01:57:34 PM   14   12.00    0.00    8.33   36.67    0.00    0.00    0.00    0.00   43.00
01:57:34 PM   15   11.63    0.00    7.97   33.55    0.00    0.00    0.00    0.00   46.84
01:57:34 PM   16   15.72    0.00   10.70   46.82    0.00    0.00    0.00    0.00   26.76
01:57:34 PM   17   13.42    0.00    7.05   27.52    0.00    0.00    0.00    0.00   52.01
01:57:34 PM   18   11.15    0.00    6.42   24.32    0.00    0.00    0.00    0.00   58.11
01:57:34 PM   19   10.47    0.00    8.45   25.00    0.00    0.34    0.00    0.00   55.74
01:57:34 PM   20   10.37    0.00    4.68   23.08    0.00    0.00    0.00    0.00   61.87
01:57:34 PM   21    8.97    0.00    5.32   24.58    0.00    0.00    0.00    0.00   61.13
01:57:34 PM   22    7.41    0.00    5.05   23.23    0.00    0.00    0.00    0.00   64.31
01:57:34 PM   23    8.28    0.00    4.64   22.52    0.00    0.00    0.00    0.00   64.57
01:57:34 PM   24   12.20    0.00    8.14   34.58    0.00    0.00    0.00    0.00   45.08
01:57:34 PM   25   10.65    0.00   10.31   32.30    0.00    0.00    0.00    0.00   46.74
01:57:34 PM   26   10.03    0.00    8.03   36.45    0.00    0.00    0.00    0.00   45.48
01:57:34 PM   27   10.20    0.00    9.18   30.95    0.00    0.00    0.00    0.00   49.66
01:57:34 PM   28   10.03    0.00    8.36   33.11    0.00    0.00    0.00    0.00   48.49
01:57:34 PM   29    8.36    0.00    5.69   32.11    0.00    0.00    0.00    0.00   53.85
01:57:34 PM   30    7.36    0.00    8.36   27.09    0.00    0.00    0.00    0.00   57.19
01:57:34 PM   31    7.46    0.00    6.78   26.78    0.00    0.00    0.00    0.00   58.98

01:57:34 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:37 PM  all   12.22    0.00    9.11   25.18    0.00    0.03    0.00    0.00   53.46
01:57:37 PM    0   26.01    0.00   20.51   49.08    0.00    0.37    0.00    0.00    4.03
01:57:37 PM    1   12.37    0.00   16.05   25.42    0.00    0.33    0.00    0.00   45.82
01:57:37 PM    2   12.71    0.00   13.38   21.07    0.00    0.33    0.00    0.00   52.51
01:57:37 PM    3   13.80    0.00    8.42   20.54    0.00    0.00    0.00    0.00   57.24
01:57:37 PM    4   13.67    0.00    8.00   22.33    0.00    0.00    0.00    0.00   56.00
01:57:37 PM    5   14.38    0.00    9.36   20.07    0.00    0.00    0.00    0.00   56.19
01:57:37 PM    6   12.62    0.00    6.98   19.60    0.00    0.00    0.00    0.00   60.80
01:57:37 PM    7   11.33    0.00    6.33   21.00    0.00    0.00    0.00    0.00   61.33
01:57:37 PM    8   18.39    0.00   14.72   39.46    0.00    0.00    0.00    0.00   27.42
01:57:37 PM    9   17.63    0.00   12.20   35.93    0.00    0.00    0.00    0.00   34.24
01:57:37 PM   10   16.27    0.00   10.51   33.56    0.00    0.00    0.00    0.00   39.66
01:57:37 PM   11   16.23    0.00   10.26   32.45    0.00    0.00    0.00    0.00   41.06
01:57:37 PM   12   13.18    0.00   10.14   32.09    0.00    0.00    0.00    0.00   44.59
01:57:37 PM   13   12.75    0.00    9.06   28.86    0.00    0.00    0.00    0.00   49.33
01:57:37 PM   14   13.09    0.00   10.07   27.18    0.00    0.00    0.00    0.00   49.66
01:57:37 PM   15   11.07    0.00    7.38   24.16    0.00    0.00    0.00    0.00   57.38
01:57:37 PM   16   14.86    0.00   10.47   40.20    0.00    0.00    0.00    0.00   34.46
01:57:37 PM   17   13.80    0.00   12.79   21.21    0.00    0.00    0.00    0.00   52.19
01:57:37 PM   18   12.16    0.00    8.78   20.27    0.00    0.00    0.00    0.00   58.78
01:57:37 PM   19    9.73    0.00    5.70   21.14    0.00    0.00    0.00    0.00   63.42
01:57:37 PM   20    9.22    0.00    4.78   20.14    0.00    0.00    0.00    0.00   65.87
01:57:37 PM   21    7.41    0.00    5.72   20.54    0.00    0.00    0.00    0.00   66.33
01:57:37 PM   22    7.41    0.00    5.39   19.87    0.00    0.00    0.00    0.00   67.34
01:57:37 PM   23    8.05    0.00    5.37   20.81    0.00    0.00    0.00    0.00   65.77
01:57:37 PM   24   12.80    0.00    9.34   24.91    0.00    0.00    0.00    0.00   52.94
01:57:37 PM   25   12.50    0.00   11.82   21.96    0.00    0.00    0.00    0.00   53.72
01:57:37 PM   26    8.50    0.00    7.48   20.75    0.00    0.00    0.00    0.00   63.27
01:57:37 PM   27    8.78    0.00    6.76   20.61    0.00    0.00    0.00    0.00   63.85
01:57:37 PM   28    8.81    0.00    7.46   20.68    0.00    0.00    0.00    0.00   63.05
01:57:37 PM   29    7.17    0.00    5.46   19.11    0.00    0.00    0.00    0.00   68.26
01:57:37 PM   30    7.09    0.00    6.76   22.30    0.00    0.00    0.00    0.00   63.85
01:57:37 PM   31    7.02    0.00    4.68   21.07    0.00    0.00    0.00    0.00   67.22

01:57:37 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:40 PM  all    9.85    0.00    8.13   19.97    0.00    0.05    0.00    0.00   62.00
01:57:40 PM    0   24.25    0.00   24.25   30.97    0.00    0.00    0.00    0.00   20.52
01:57:40 PM    1   13.42    0.00   17.11   35.23    0.00    1.01    0.00    0.00   33.22
01:57:40 PM    2   11.67    0.00   14.00   32.67    0.00    0.67    0.00    0.00   41.00
01:57:40 PM    3   15.44    0.00   11.41   28.52    0.00    0.00    0.00    0.00   44.63
01:57:40 PM    4   11.78    0.00    8.08   25.93    0.00    0.00    0.00    0.00   54.21
01:57:40 PM    5    9.40    0.00    6.04   22.48    0.00    0.00    0.00    0.00   62.08
01:57:40 PM    6    7.72    0.00    5.37   19.46    0.00    0.00    0.00    0.00   67.45
01:57:40 PM    7    7.69    0.00    5.02   15.38    0.00    0.00    0.00    0.00   71.91
01:57:40 PM    8   12.50    0.00   11.82   19.59    0.00    0.00    0.00    0.00   56.08
01:57:40 PM    9   12.04    0.00   10.70   20.07    0.00    0.00    0.00    0.00   57.19
01:57:40 PM   10   12.08    0.00    8.72   19.46    0.00    0.00    0.00    0.00   59.73
01:57:40 PM   11   10.37    0.00    7.69   19.40    0.00    0.00    0.00    0.00   62.54
01:57:40 PM   12   10.10    0.00    8.08   18.52    0.00    0.00    0.00    0.00   63.30
01:57:40 PM   13    8.42    0.00    6.73   17.51    0.00    0.00    0.00    0.00   67.34
01:57:40 PM   14    9.33    0.00    6.67   17.67    0.00    0.00    0.00    0.00   66.33
01:57:40 PM   15    8.05    0.00    5.37   18.12    0.00    0.00    0.00    0.00   68.46
01:57:40 PM   16   16.44    0.00   11.99   28.42    0.00    0.00    0.00    0.00   43.15
01:57:40 PM   17   13.70    0.00   10.27   31.16    0.00    0.00    0.00    0.00   44.86
01:57:40 PM   18   16.10    0.00   11.64   21.92    0.00    0.00    0.00    0.00   50.34
01:57:40 PM   19    8.47    0.00    5.08   15.25    0.00    0.00    0.00    0.00   71.19
01:57:40 PM   20    8.11    0.00    4.73   13.51    0.00    0.00    0.00    0.00   73.65
01:57:40 PM   21    6.08    0.00    3.04   12.84    0.00    0.00    0.00    0.00   78.04
01:57:40 PM   22    5.72    0.00    3.03   13.47    0.00    0.00    0.00    0.00   77.78
01:57:40 PM   23    4.76    0.00    3.06   12.93    0.00    0.00    0.00    0.00   79.25
01:57:40 PM   24    8.16    0.00    9.52   17.01    0.00    0.00    0.00    0.00   65.31
01:57:40 PM   25    8.39    0.00    8.39   15.77    0.00    0.00    0.00    0.00   67.45
01:57:40 PM   26    9.18    0.00   11.22   18.71    0.00    0.00    0.00    0.00   60.88
01:57:40 PM   27    6.73    0.00    5.39   18.52    0.00    0.00    0.00    0.00   69.36
01:57:40 PM   28    6.04    0.00    5.03   15.44    0.00    0.00    0.00    0.00   73.49
01:57:40 PM   29    5.05    0.00    4.38   15.15    0.00    0.00    0.00    0.00   75.42
01:57:40 PM   30    4.08    0.00    3.40   14.97    0.00    0.00    0.00    0.00   77.55
01:57:40 PM   31    5.02    0.00    4.35   13.38    0.00    0.00    0.00    0.00   77.26

01:57:40 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:43 PM  all    9.06    0.00    6.79   21.68    0.00    0.05    0.00    0.00   62.42
01:57:43 PM    0   31.85    0.00   20.37   40.00    0.00    0.00    0.00    0.00    7.78
01:57:43 PM    1   11.33    0.00   14.00   47.33    0.00    1.00    0.00    0.00   26.33
01:57:43 PM    2   10.07    0.00   13.09   42.95    0.00    0.34    0.00    0.00   33.56
01:57:43 PM    3   16.84    0.00    8.42   37.37    0.00    0.34    0.00    0.00   37.04
01:57:43 PM    4   15.59    0.00    7.12   35.59    0.00    0.00    0.00    0.00   41.69
01:57:43 PM    5    7.77    0.00    5.07   29.39    0.00    0.00    0.00    0.00   57.77
01:57:43 PM    6    7.09    0.00    4.05   26.01    0.00    0.00    0.00    0.00   62.84
01:57:43 PM    7    6.40    0.00    4.38   15.15    0.00    0.00    0.00    0.00   74.07
01:57:43 PM    8   10.14    0.00    7.77   20.61    0.00    0.00    0.00    0.00   61.49
01:57:43 PM    9    8.78    0.00    7.77   22.97    0.00    0.00    0.00    0.00   60.47
01:57:43 PM   10    8.36    0.00    6.69   20.74    0.00    0.00    0.00    0.00   64.21
01:57:43 PM   11    8.08    0.00    6.40   20.88    0.00    0.00    0.00    0.00   64.65
01:57:43 PM   12    6.76    0.00    5.74   19.59    0.00    0.00    0.00    0.00   67.91
01:57:43 PM   13    6.76    0.00    4.39   15.54    0.00    0.00    0.00    0.00   73.31
01:57:43 PM   14    5.76    0.00    4.75   20.00    0.00    0.00    0.00    0.00   69.49
01:57:43 PM   15    5.72    0.00    4.38   16.50    0.00    0.00    0.00    0.00   73.40
01:57:43 PM   16   16.90    0.00   11.03   37.93    0.00    0.00    0.00    0.00   34.14
01:57:43 PM   17   19.26    0.00    9.46   35.14    0.00    0.00    0.00    0.00   36.15
01:57:43 PM   18   16.67    0.00    9.86   27.55    0.00    0.00    0.00    0.00   45.92
01:57:43 PM   19   11.78    0.00    5.72   13.13    0.00    0.00    0.00    0.00   69.36
01:57:43 PM   20    5.35    0.00    2.68   13.71    0.00    0.00    0.00    0.00   78.26
01:57:43 PM   21    4.67    0.00    3.67    9.67    0.00    0.00    0.00    0.00   82.00
01:57:43 PM   22    3.99    0.00    2.66   10.30    0.00    0.00    0.00    0.00   83.06
01:57:43 PM   23    3.67    0.00    2.33   10.00    0.00    0.00    0.00    0.00   84.00
01:57:43 PM   24    6.71    0.00    6.71   15.77    0.00    0.00    0.00    0.00   70.81
01:57:43 PM   25    7.36    0.00    9.70   17.06    0.00    0.00    0.00    0.00   65.89
01:57:43 PM   26    6.08    0.00    9.12   14.86    0.00    0.00    0.00    0.00   69.93
01:57:43 PM   27    5.03    0.00    4.36   14.43    0.00    0.00    0.00    0.00   76.17
01:57:43 PM   28    5.03    0.00    3.02   11.74    0.00    0.00    0.00    0.00   80.20
01:57:43 PM   29    3.72    0.00    4.05   11.15    0.00    0.00    0.00    0.00   81.08
01:57:43 PM   30    5.33    0.00    6.33   13.33    0.00    0.00    0.00    0.00   75.00
01:57:43 PM   31    4.01    0.00    4.01   10.70    0.00    0.00    0.00    0.00   81.27

01:57:43 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:46 PM  all   13.88    0.00   14.22   44.24    0.00    0.07    0.00    0.00   27.58
01:57:46 PM    0   30.04    0.00   32.70   33.84    0.00    0.00    0.00    0.00    3.42
01:57:46 PM    1   13.61    0.00   26.87   45.58    0.00    1.36    0.00    0.00   12.59
01:57:46 PM    2   14.24    0.00   22.71   48.14    0.00    1.02    0.00    0.00   13.90
01:57:46 PM    3   17.25    0.00   15.14   50.00    0.00    0.00    0.00    0.00   17.61
01:57:46 PM    4   17.01    0.00   13.61   51.70    0.00    0.00    0.00    0.00   17.69
01:57:46 PM    5   14.73    0.00   12.33   47.26    0.00    0.00    0.00    0.00   25.68
01:57:46 PM    6   12.63    0.00   11.60   45.05    0.00    0.00    0.00    0.00   30.72
01:57:46 PM    7   13.33    0.00   11.00   41.67    0.00    0.00    0.00    0.00   34.00
01:57:46 PM    8   21.21    0.00   21.89   43.43    0.00    0.00    0.00    0.00   13.47
01:57:46 PM    9   19.80    0.00   21.16   43.34    0.00    0.00    0.00    0.00   15.70
01:57:46 PM   10   18.79    0.00   18.79   42.95    0.00    0.00    0.00    0.00   19.46
01:57:46 PM   11   18.12    0.00   17.45   49.66    0.00    0.00    0.00    0.00   14.77
01:57:46 PM   12   16.27    0.00   15.59   46.44    0.00    0.00    0.00    0.00   21.69
01:57:46 PM   13   14.92    0.00   14.58   46.78    0.00    0.00    0.00    0.00   23.73
01:57:46 PM   14   13.09    0.00   13.42   49.33    0.00    0.00    0.00    0.00   24.16
01:57:46 PM   15   11.67    0.00   12.00   44.33    0.00    0.00    0.00    0.00   32.00
01:57:46 PM   16   18.18    0.00   15.82   49.16    0.00    0.00    0.00    0.00   16.84
01:57:46 PM   17   16.27    0.00   14.24   52.20    0.00    0.00    0.00    0.00   17.29
01:57:46 PM   18   14.63    0.00   13.61   47.28    0.00    0.00    0.00    0.00   24.49
01:57:46 PM   19   12.12    0.00   11.11   42.42    0.00    0.00    0.00    0.00   34.34
01:57:46 PM   20   10.51    0.00    8.81   42.37    0.00    0.00    0.00    0.00   38.31
01:57:46 PM   21    8.47    0.00    8.14   43.05    0.00    0.00    0.00    0.00   40.34
01:57:46 PM   22    8.70    0.00    8.70   35.45    0.00    0.00    0.00    0.00   47.16
01:57:46 PM   23    8.08    0.00    6.73   36.36    0.00    0.00    0.00    0.00   48.82
01:57:46 PM   24   13.36    0.00   14.38   42.47    0.00    0.00    0.00    0.00   29.79
01:57:46 PM   25   11.60    0.00   14.33   44.03    0.00    0.00    0.00    0.00   30.03
01:57:46 PM   26   10.47    0.00   13.18   43.24    0.00    0.00    0.00    0.00   33.11
01:57:46 PM   27   10.51    0.00   11.53   43.39    0.00    0.00    0.00    0.00   34.58
01:57:46 PM   28   12.29    0.00   11.26   41.64    0.00    0.00    0.00    0.00   34.81
01:57:46 PM   29    8.47    0.00    7.46   45.42    0.00    0.00    0.00    0.00   38.64
01:57:46 PM   30    9.49    0.00   10.51   36.61    0.00    0.00    0.00    0.00   43.39
01:57:46 PM   31    6.44    0.00    6.78   40.34    0.00    0.00    0.00    0.00   46.44

01:57:46 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:49 PM  all   18.25    0.00   24.02   43.83    0.00    0.10    0.00    0.00   13.80
01:57:49 PM    0   33.70    0.00   50.00   12.96    0.00    0.00    0.00    0.00    3.33
01:57:49 PM    1   17.67    0.00   40.33   30.00    0.00    1.67    0.00    0.00   10.33
01:57:49 PM    2   17.23    0.00   37.50   33.45    0.00    1.01    0.00    0.00   10.81
01:57:49 PM    3   23.79    0.00   25.86   39.31    0.00    0.00    0.00    0.00   11.03
01:57:49 PM    4   22.68    0.00   23.71   42.27    0.00    0.00    0.00    0.00   11.34
01:57:49 PM    5   20.75    0.00   22.45   44.56    0.00    0.00    0.00    0.00   12.24
01:57:49 PM    6   19.67    0.00   21.33   46.67    0.00    0.00    0.00    0.00   12.33
01:57:49 PM    7   17.23    0.00   20.61   48.65    0.00    0.00    0.00    0.00   13.51
01:57:49 PM    8   28.77    0.00   36.30   26.03    0.00    0.00    0.00    0.00    8.90
01:57:49 PM    9   26.60    0.00   35.69   28.62    0.00    0.00    0.00    0.00    9.09
01:57:49 PM   10   24.58    0.00   32.66   32.66    0.00    0.00    0.00    0.00   10.10
01:57:49 PM   11   23.92    0.00   31.23   34.55    0.00    0.00    0.00    0.00   10.30
01:57:49 PM   12   21.89    0.00   28.62   38.38    0.00    0.00    0.00    0.00   11.11
01:57:49 PM   13   20.74    0.00   26.42   41.47    0.00    0.00    0.00    0.00   11.37
01:57:49 PM   14   19.27    0.00   24.58   43.85    0.00    0.00    0.00    0.00   12.29
01:57:49 PM   15   17.85    0.00   22.22   46.46    0.00    0.00    0.00    0.00   13.47
01:57:49 PM   16   21.43    0.00   24.49   42.52    0.00    0.00    0.00    0.00   11.56
01:57:49 PM   17   19.73    0.00   20.75   45.92    0.00    0.00    0.00    0.00   13.61
01:57:49 PM   18   17.97    0.00   18.64   49.15    0.00    0.00    0.00    0.00   14.24
01:57:49 PM   19   13.90    0.00   17.97   51.53    0.00    0.00    0.00    0.00   16.61
01:57:49 PM   20   13.61    0.00   16.67   52.38    0.00    0.00    0.00    0.00   17.35
01:57:49 PM   21   11.53    0.00   14.92   54.92    0.00    0.00    0.00    0.00   18.64
01:57:49 PM   22   11.49    0.00   13.18   55.07    0.00    0.00    0.00    0.00   20.27
01:57:49 PM   23   10.44    0.00   12.79   54.88    0.00    0.00    0.00    0.00   21.89
01:57:49 PM   24   17.01    0.00   24.15   45.92    0.00    0.00    0.00    0.00   12.93
01:57:49 PM   25   15.07    0.00   22.26   48.29    0.00    0.00    0.00    0.00   14.38
01:57:49 PM   26   14.97    0.00   20.41   49.66    0.00    0.00    0.00    0.00   14.97
01:57:49 PM   27   13.90    0.00   19.32   49.83    0.00    0.00    0.00    0.00   16.95
01:57:49 PM   28   13.13    0.00   19.53   50.17    0.00    0.00    0.00    0.00   17.17
01:57:49 PM   29   12.59    0.00   16.33   52.04    0.00    0.00    0.00    0.00   19.05
01:57:49 PM   30   10.88    0.00   14.97   53.74    0.00    0.00    0.00    0.00   20.41
01:57:49 PM   31   11.45    0.00   13.47   53.87    0.00    0.00    0.00    0.00   21.21

01:57:49 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
01:57:52 PM  all   13.14    0.00   16.63   40.82    0.00    0.13    0.00    0.00   29.28
01:57:52 PM    0   31.01    0.00   38.76   25.58    0.00    0.00    0.00    0.00    4.65
01:57:52 PM    1   12.54    0.00   31.35   39.60    0.00    1.65    0.00    0.00   14.85
01:57:52 PM    2   12.62    0.00   27.24   38.54    0.00    1.33    0.00    0.00   20.27
01:57:52 PM    3   18.12    0.00   17.79   41.28    0.00    0.34    0.00    0.00   22.48
01:57:52 PM    4   16.89    0.00   16.89   40.40    0.00    0.33    0.00    0.00   25.50
01:57:52 PM    5   14.53    0.00   13.85   42.57    0.00    0.34    0.00    0.00   28.72
01:57:52 PM    6   12.97    0.00   12.29   43.00    0.00    0.00    0.00    0.00   31.74
01:57:52 PM    7   11.67    0.00   12.67   43.00    0.00    0.33    0.00    0.00   32.33
01:57:52 PM    8   22.87    0.00   27.30   35.49    0.00    0.00    0.00    0.00   14.33
01:57:52 PM    9   20.95    0.00   25.00   36.82    0.00    0.00    0.00    0.00   17.23
01:57:52 PM   10   19.86    0.00   23.97   36.99    0.00    0.00    0.00    0.00   19.18
01:57:52 PM   11   18.03    0.00   21.43   37.41    0.00    0.00    0.00    0.00   23.13
01:57:52 PM   12   16.33    0.00   20.41   38.10    0.00    0.00    0.00    0.00   25.17
01:57:52 PM   13   13.95    0.00   17.35   41.50    0.00    0.00    0.00    0.00   27.21
01:57:52 PM   14   12.93    0.00   14.97   41.16    0.00    0.00    0.00    0.00   30.95
01:57:52 PM   15   11.64    0.00   14.04   42.12    0.00    0.00    0.00    0.00   32.19
01:57:52 PM   16   16.44    0.00   18.15   43.49    0.00    0.00    0.00    0.00   21.92
01:57:52 PM   17   13.99    0.00   16.72   44.71    0.00    0.00    0.00    0.00   24.57
01:57:52 PM   18   11.03    0.00   12.41   43.79    0.00    0.00    0.00    0.00   32.76
01:57:52 PM   19   10.03    0.00   12.80   42.91    0.00    0.00    0.00    0.00   34.26
01:57:52 PM   20    8.87    0.00    9.22   43.34    0.00    0.00    0.00    0.00   38.57
01:57:52 PM   21    7.48    0.00    8.50   43.54    0.00    0.00    0.00    0.00   40.48
01:57:52 PM   22    6.16    0.00    7.53   44.52    0.00    0.00    0.00    0.00   41.78
01:57:52 PM   23    6.78    0.00    8.14   43.05    0.00    0.00    0.00    0.00   42.03
01:57:52 PM   24   11.85    0.00   18.82   39.72    0.00    0.00    0.00    0.00   29.62
01:57:52 PM   25   11.72    0.00   15.86   43.45    0.00    0.00    0.00    0.00   28.97
01:57:52 PM   26   10.17    0.00   15.93   42.37    0.00    0.00    0.00    0.00   31.53
01:57:52 PM   27   10.62    0.00   15.07   39.38    0.00    0.00    0.00    0.00   34.93
01:57:52 PM   28    9.03    0.00   11.81   43.06    0.00    0.00    0.00    0.00   36.11
01:57:52 PM   29    8.11    0.00   10.81   41.22    0.00    0.00    0.00    0.00   39.86
01:57:52 PM   30    6.85    0.00    9.25   41.78    0.00    0.00    0.00    0.00   42.12
